episode,score,length,terminated,truncated,reason,timestamp,epsilon
178,-46.5567,325,True,False,crash,2026-05-17T21:23:33,0.1
179,-92.5053,366,True,False,crash,2026-05-17T21:23:34,0.1
180,-452.2463,388,True,False,crash,2026-05-17T21:23:35,0.1
181,-305.4175,395,True,False,crash,2026-05-17T21:23:36,0.1
182,-39.8141,260,True,False,crash,2026-05-17T21:23:36,0.1
183,-310.382,239,True,False,crash,2026-05-17T21:23:37,0.1
184,-257.1575,190,True,False,crash,2026-05-17T21:23:37,0.1
185,-343.3658,185,True,False,crash,2026-05-17T21:23:37,0.1
186,-397.7289,242,True,False,crash,2026-05-17T21:23:38,0.1
187,-40.0581,180,True,False,crash,2026-05-17T21:23:38,0.1
188,-318.6778,234,True,False,crash,2026-05-17T21:23:38,0.1
189,-112.4234,323,True,False,crash,2026-05-17T21:23:39,0.1
190,-223.3976,450,True,False,crash,2026-05-17T21:23:40,0.1
191,-311.2731,293,True,False,out_of_view,2026-05-17T21:23:41,0.1
192,-294.3981,347,True,False,crash,2026-05-17T21:23:42,0.1
193,-249.162,370,True,False,crash,2026-05-17T21:23:43,0.1
194,-97.2834,608,True,False,landing,2026-05-17T21:23:45,0.1
195,30.4332,262,True,False,landing,2026-05-17T21:23:45,0.1
196,-25.7668,394,True,False,landing,2026-05-17T21:23:47,0.1
197,-40.7,478,True,False,crash,2026-05-17T21:23:48,0.1
198,-90.649,432,True,False,crash,2026-05-17T21:23:49,0.1
199,17.1947,314,True,False,crash,2026-05-17T21:23:50,0.1
200,-332.8262,309,True,False,out_of_view,2026-05-17T21:23:51,0.1
201,-18.0088,279,True,False,landing,2026-05-17T21:23:51,0.1
202,-389.2819,589,True,False,crash,2026-05-17T21:23:54,0.1
203,-31.0622,249,True,False,crash,2026-05-17T21:23:54,0.1
204,-144.1364,856,True,False,crash,2026-05-17T21:23:58,0.1
205,-306.3536,623,True,False,crash,2026-05-17T21:24:01,0.1
206,204.3688,658,True,False,crash,2026-05-17T21:24:04,0.1
207,-49.2579,1000,False,True,sleep,2026-05-17T21:24:10,0.1
208,4.8423,1000,False,True,sleep,2026-05-17T21:24:17,0.1
209,-246.8392,521,True,False,crash,2026-05-17T21:24:19,0.1
210,-50.4241,269,True,False,crash,2026-05-17T21:24:19,0.1
211,-130.4786,376,True,False,crash,2026-05-17T21:24:20,0.1
212,-113.7313,633,True,False,crash,2026-05-17T21:24:23,0.1
213,-291.7305,648,True,False,out_of_view,2026-05-17T21:24:26,0.1
214,56.1179,1000,False,True,sleep,2026-05-17T21:24:32,0.1
215,-121.7483,503,True,False,crash,2026-05-17T21:24:33,0.1
216,-137.6991,422,True,False,crash,2026-05-17T21:24:34,0.1
217,-70.55,363,True,False,crash,2026-05-17T21:24:35,0.1
218,-31.3752,1000,False,True,sleep,2026-05-17T21:24:42,0.1
219,-139.7188,852,True,False,crash,2026-05-17T21:24:46,0.1
220,9.1301,303,True,False,landing,2026-05-17T21:24:47,0.1
221,-137.0175,1000,False,True,sleep,2026-05-17T21:24:52,0.1
222,-24.0156,1000,False,True,sleep,2026-05-17T21:24:58,0.1
223,163.2526,594,True,False,crash,2026-05-17T21:25:00,0.1
224,-268.1242,413,True,False,crash,2026-05-17T21:25:01,0.1
225,-61.4817,1000,False,True,sleep,2026-05-17T21:25:07,0.1
226,164.834,606,True,False,landing,2026-05-17T21:25:09,0.1
227,-136.9809,1000,False,True,sleep,2026-05-17T21:25:15,0.1
228,7.084,1000,False,True,sleep,2026-05-17T21:25:20,0.1
229,-108.4955,1000,False,True,sleep,2026-05-17T21:25:25,0.1
